right_hip_angles;right_knee_angles;right_ankle_angles;right_elbow_angles;right_midhip_angles;left_hip_angles;left_knee_angles;left_ankle_angles;left_elbow_angles;left_midhip_angles;neck_anlges;cadence;pixel_distance;begin_index;end_index
204.08033295393096;193.88388944004694;248.78788419309222;161.51789812819715;117.13330138437924;165.14141660708944;167.1196068580662;-79.99076007717883;0.0;92.38186884088965;127.24309027508141;98.36065573770492;521.0067677353145;166;227
204.96918944270004;194.61202053414573;249.42807272912484;158.05557410566354;160.8497741730385;166.2145871496534;165.43032426338874;-79.78883202816587;0.0;105.34480171389366;127.0213888349817;98.36065573770492;521.0067677353145;166;227
164.90993233751453;159.90871389948973;-86.54379586646374;160.93232805495623;112.0473615318975;183.8053700514372;186.0238903169191;-65.78359231419233;0.0;103.21139164679398;122.40593322547662;98.36065573770492;521.0067677353145;166;227
165.77761780010934;159.5405949172474;-85.47985070459697;158.65385281938947;110.43822013201975;179.95470218247465;183.31033296510427;-65.21951872078498;0.0;100.74130168958642;122.00979364799106;98.36065573770492;521.0067677353145;166;227
167.31428539290556;153.44679451840938;-78.16628524965395;160.34738364771295;109.42963812692999;182.03835272512012;188.42812799250132;-68.86321290407713;0.0;101.62088265450313;120.6531061240452;98.36065573770492;521.0067677353145;166;227
165.98605407507574;154.05732717335053;-82.3343571277426;162.33791032560453;104.11262496385375;182.16221327630157;188.6850571816713;-68.36686437744211;0.0;101.86558685011003;122.52751683410376;98.36065573770492;521.0067677353145;166;227
190.33065929360967;193.47246996096067;-75.20640495048247;164.60033742148505;123.49551264449947;172.00246882337836;142.9372442835581;-64.06676156488825;0.0;90.31491797993175;125.87913410631818;98.36065573770492;521.0067677353145;166;227
193.30220925806896;195.3695293893282;-74.81935733571245;162.22675851367043;164.7810149821359;166.43426223117532;146.97718551003072;-65.82122883187304;0.0;87.91873567732013;124.49674626092866;98.36065573770492;521.0067677353145;166;227
183.8975209595398;186.2785358714674;-76.584088369976;166.84014679431374;127.3770164748547;161.73440072700723;140.16176631189325;-54.919633052743706;0.0;64.32991293765767;124.74435610459612;98.36065573770492;521.0067677353145;166;227
185.52088118160393;187.33456760647647;-76.90333619789084;166.2491430263833;125.90180259445043;165.6063196943657;138.50372164070197;-54.56556630622612;0.0;54.601205449914175;126.02955973478147;98.36065573770492;521.0067677353145;166;227
179.94253443654358;123.18612827686854;-51.242377251797734;169.55148177360084;131.09175307555958;172.0181857720444;178.31086264308632;-68.76402616756434;0.0;71.51220719261092;121.69362399898132;98.36065573770492;521.0067677353145;166;227
182.1276492599088;119.7673467229487;-47.369068167367175;167.7651833714642;111.25286319385586;171.10319836907058;179.0911094572869;-69.6876664359246;0.0;58.338852545731314;123.76911310079241;98.36065573770492;521.0067677353145;166;227
188.08396356144775;122.41715039560427;-59.27257701910122;164.33158907428458;92.39510929217394;171.6182838068172;178.8957666394398;-71.17474305993485;0.0;61.4049124506714;124.52499955884835;98.36065573770492;521.0067677353145;166;227
188.2640230751015;122.22668465286436;-60.97425294506206;165.13032758609654;102.49724291425751;171.61612427467557;178.88548973293283;-71.19340068250392;0.0;61.519086741229174;124.56862760896304;98.36065573770492;521.0067677353145;166;227
192.46412589607633;149.8430413501222;-88.37612060274685;165.33148910702755;95.94491105626649;175.34426212190235;148.76240537172143;-47.72589002040729;0.0;70.77278677505284;127.4079097584548;98.36065573770492;521.0067677353145;166;227
193.00933524321303;150.3834417437305;-89.33665429292881;168.37259065227795;122.03638251749409;180.2824418507568;145.95113477972976;-48.46341014025725;0.0;91.60052826983625;129.31774606441473;98.36065573770492;521.0067677353145;166;227
196.78799460581416;132.66909645675338;-88.97770283608389;162.6695231884538;127.00509866840366;189.30106005214202;161.8456977183066;-73.81218221217972;0.0;65.83902220131321;129.60780069772684;98.36065573770492;521.0067677353145;166;227
194.6287407194762;134.05049923417647;-84.93841686048364;165.9725015601518;121.36701737305094;190.1750423271875;161.893876208236;-77.33108976101346;0.0;67.25851297236576;129.16533935130633;98.36065573770492;521.0067677353145;166;227
193.63800790268323;140.2307790348496;-60.80218826149962;167.53458299423045;129.36701643262043;182.25481743113994;169.71867767683707;-74.17817379052806;0.0;81.72126217591655;126.26509007745987;98.36065573770492;521.0067677353145;166;227
195.58166204590373;138.09866809577824;-60.6593439854058;162.9925507906142;131.0346940554476;182.77592218348218;170.34910295880616;-73.04351801301587;0.0;74.25280747728449;128.49990442779114;98.36065573770492;521.0067677353145;166;227
195.74197228057085;211.0470626205138;-63.13460203954449;165.40373247378315;132.80531195686584;175.82324201859046;174.74009482324539;-78.70556209737913;0.0;79.31292853134255;122.66765711411183;98.36065573770492;521.0067677353145;166;227
195.5451454732395;209.50831378439995;-63.37560955174857;164.17146291829468;141.39100035228375;177.0594449417072;173.5424804985206;-77.85912522522287;0.0;80.41196672377028;122.74092217979009;98.36065573770492;521.0067677353145;166;227
194.34110429843045;194.906058297824;-78.42580454113323;163.73628377517392;131.17938956398265;173.04105708593875;174.4100243804121;-80.46810729485685;0.0;74.73938003183811;124.02517695046012;98.36065573770492;521.0067677353145;166;227
197.52385736287414;199.45131724340806;-71.59112732937695;163.27330525108246;138.2182106659896;175.50705884300385;171.98345184971802;-81.07874460481173;0.0;84.53712227393045;129.80584585670343;98.36065573770492;521.0067677353145;166;227
